120 180
75 116 -16420
76 116 -16540
77 116 -17550
78 116 -14210
79 116 -13810
80 116 -13870
81 116 -12780
82 116 -12370
83 116 -11980
84 116 -11690
85 116 -11540
86 116 -11450
87 116 -11590
88 116 -12110
89 116 -12180
90 116 -11900
91 116 -12140
92 116 -11680
93 116 -11120
94 116 -11340
95 116 -11030
96 116 -11030
97 116 -10240
98 116 -10240
99 116 -10630
100 116 -9820
101 116 -8720
102 116 -8900
103 116 -8780
104 116 -8410
105 116 -8380
106 116 -8370
107 116 -8520
108 116 -8750
109 116 -8760
110 116 -9070
111 116 -9680
112 116 -10540
113 116 -10730
18 115 -14580
19 115 -14610
20 115 -14750
21 115 -14700
22 115 -14800
23 115 -14860
24 115 -14860
25 115 -14820
26 115 -14910
27 115 -14980
28 115 -15000
29 115 -14810
30 115 -14700
31 115 -14980
32 115 -14890
33 115 -15260
34 115 -15330
35 115 -15340
36 115 -15340
37 115 -15320
38 115 -15230
39 115 -15620
40 115 -15990
41 115 -15670
42 115 -15690
43 115 -15550
44 115 -15330
45 115 -15970
46 115 -16040
47 115 -15890
48 115 -16030
49 115 -16200
50 115 -15740
51 115 -15070
52 115 -15460
53 115 -15460
54 115 -15610
55 115 -15580
56 115 -14540
57 115 -14160
58 115 -14410
59 115 -14280
60 115 -15420
61 115 -15420
62 115 -15670
63 115 -15260
64 115 -14620
65 115 -14220
66 115 -14220
67 115 -14580
68 115 -17680
69 115 -16990
70 115 -15360
71 115 -14630
72 115 -14850
73 115 -16790
74 115 -15960
75 115 -15490
76 115 -16390
77 115 -16059
78 115 -13910
79 115 -13310
80 115 -12720
81 115 -12120
82 115 -12240
83 115 -12040
84 115 -11150
85 115 -11140
86 115 -11520
87 115 -11350
88 115 -11920
89 115 -12330
90 115 -12220
91 115 -12140
92 115 -11990
93 115 -11600
94 115 -11210
95 115 -10740
96 115 -10970
97 115 -10580
98 115 -10680
99 115 -10300
100 115 -9590
101 115 -8720
102 115 -8900
103 115 -8780
104 115 -8410
105 115 -8380
106 115 -8680
107 115 -8900
108 115 -9010
109 115 -9130
110 115 -9230
111 115 -9680
112 115 -10020
18 114 -14540
19 114 -14750
20 114 -14760
21 114 -14720
22 114 -14770
23 114 -14790
24 114 -14890
25 114 -14890
26 114 -14910
27 114 -15000
28 114 -14860
29 114 -14870
30 114 -14850
31 114 -14810
32 114 -15110
33 114 -15260
34 114 -15260
35 114 -15200
36 114 -15200
37 114 -15190
38 114 -15520
39 114 -15620
40 114 -15520
41 114 -15500
42 114 -15370
43 114 -15520
44 114 -15480
45 114 -15870
46 114 -15870
47 114 -15890
48 114 -15990
49 114 -16170
50 114 -16230
51 114 -15070
52 114 -16510
53 114 -15970
54 114 -15610
55 114 -15130
56 114 -15410
57 114 -14300
58 114 -14510
59 114 -14450
60 114 -14750
61 114 -14940
62 114 -14640
63 114 -14950
64 114 -14620
65 114 -14620
66 114 -15160
67 114 -17210
68 114 -17840
69 114 -17560
70 114 -16910
71 114 -14960
72 114 -15140
73 114 -16400
74 114 -15960
75 114 -14980
76 114 -15640
77 114 -15960
78 114 -13200
79 114 -12190
80 114 -12190
81 114 -11840
82 114 -11940
83 114 -11560
84 114 -11300
85 114 -11330
86 114 -11320
87 114 -11550
88 114 -11700
89 114 -11700
90 114 -12350
91 114 -11510
92 114 -11510
93 114 -11530
94 114 -11220
95 114 -10880
96 114 -11160
97 114 -10470
98 114 -10210
99 114 -9880
100 114 -9200
101 114 -8740
102 114 -8700
103 114 -8440
104 114 -8700
105 114 -8580
106 114 -8580
107 114 -8530
108 114 -8590
109 114 -8860
110 114 -9180
111 114 -9850
112 114 -10150
113 114 -11060
18 113 -14540
19 113 -14720
20 113 -14760
21 113 -14760
22 113 -14840
23 113 -14860
24 113 -14930
25 113 -14920
26 113 -14900
27 113 -14940
28 113 -14800
29 113 -14670
30 113 -14820
31 113 -14860
32 113 -15130
33 113 -15260
34 113 -15230
35 113 -15220
36 113 -15270
37 113 -15190
38 113 -15590
39 113 -15760
40 113 -15810
41 113 -15620
42 113 -15170
43 113 -15170
44 113 -15830
45 113 -15860
46 113 -15920
47 113 -15850
48 113 -15840
49 113 -16020
50 113 -16400
51 113 -15140
52 113 -16030
53 113 -16110
54 113 -15310
55 113 -15120
56 113 -15070
57 113 -15250
58 113 -14470
59 113 -14330
60 113 -14700
61 113 -14700
62 113 -15150
63 113 -14640
64 113 -14860
65 113 -15290
66 113 -17080
67 113 -17580
68 113 -17580
69 113 -17310
70 113 -16580
71 113 -16400
72 113 -15900
73 113 -16400
74 113 -16170
75 113 -15650
76 113 -15000
77 113 -14210
78 113 -13340
79 113 -12040
80 113 -11890
81 113 -11560
82 113 -11680
83 113 -11500
84 113 -11420
85 113 -11310
86 113 -11320
87 113 -11810
88 113 -12060
89 113 -12510
90 113 -12240
91 113 -11380
92 113 -11100
93 113 -11470
94 113 -10960
95 113 -11290
96 113 -10850
97 113 -10090
98 113 -10090
99 113 -9400
100 113 -9080
101 113 -8870
102 113 -8250
103 113 -8250
104 113 -8800
105 113 -8390
106 113 -8390
107 113 -8530
108 113 -8530
109 113 -8850
110 113 -9310
111 113 -9850
112 113 -10740
113 113 -11060
18 112 -14620
19 112 -14720
20 112 -14520
21 112 -14730
22 112 -14790
23 112 -14820
24 112 -14820
25 112 -14910
26 112 -14860
27 112 -14780
28 112 -14810
29 112 -14870
30 112 -14880
31 112 -14900
32 112 -15390
33 112 -15240
34 112 -15210
35 112 -15240
36 112 -15270
37 112 -15260
38 112 -15420
39 112 -15420
40 112 -16160
41 112 -15870
42 112 -15490
43 112 -15570
44 112 -15780
45 112 -15910
46 112 -16040
47 112 -15480
48 112 -15960
49 112 -16230
50 112 -16360
51 112 -15280
52 112 -15320
53 112 -16490
54 112 -15360
55 112 -16000
56 112 -15550
57 112 -15510
58 112 -14940
59 112 -14090
60 112 -14380
61 112 -14920
62 112 -14900
63 112 -15040
64 112 -15060
65 112 -15290
66 112 -17610
67 112 -17610
68 112 -17540
69 112 -16630
70 112 -15920
71 112 -15810
72 112 -16239
73 112 -16440
74 112 -16170
75 112 -15990
76 112 -14570
77 112 -14130
78 112 -12750
79 112 -11870
80 112 -11630
81 112 -11470
82 112 -11450
83 112 -11220
84 112 -11420
85 112 -11570
86 112 -11610
87 112 -11890
88 112 -12110
89 112 -12300
90 112 -11860
91 112 -11380
92 112 -10740
93 112 -11080
94 112 -11380
95 112 -10930
96 112 -10510
97 112 -10100
98 112 -9400
99 112 -9060
100 112 -8980
101 112 -9000
102 112 -8760
103 112 -8680
104 112 -8810
105 112 -8580
106 112 -8500
107 112 -8550
108 112 -8780
109 112 -9050
110 112 -9210
111 112 -9670
112 112 -10000
113 112 -10990
18 111 -14550
19 111 -14770
20 111 -14830
21 111 -14850
22 111 -14800
23 111 -14790
24 111 -14830
25 111 -14870
26 111 -14910
27 111 -14780
28 111 -14800
29 111 -14850
30 111 -14880
31 111 -15080
32 111 -14890
33 111 -14890
34 111 -14920
35 111 -14910
36 111 -14980
37 111 -15280
38 111 -15730
39 111 -15730
40 111 -16260
41 111 -15810
42 111 -15650
43 111 -15500
44 111 -15500
45 111 -15830
46 111 -15750
47 111 -15750
48 111 -16059
49 111 -16129
50 111 -16219
51 111 -15070
52 111 -15070
53 111 -15600
54 111 -16239
55 111 -16450
56 111 -16079
57 111 -15270
58 111 -14790
59 111 -14390
60 111 -14310
61 111 -14310
62 111 -15350
63 111 -16430
64 111 -17070
65 111 -15900
66 111 -16770
67 111 -17530
68 111 -16960
69 111 -14560
70 111 -14540
71 111 -15000
72 111 -16160
73 111 -16140
74 111 -14720
75 111 -15120
76 111 -15170
77 111 -12690
78 111 -12280
79 111 -12070
80 111 -11630
81 111 -11470
82 111 -11290
83 111 -11170
84 111 -11370
85 111 -11700
86 111 -11940
87 111 -11830
88 111 -12220
89 111 -12300
90 111 -11650
91 111 -11350
92 111 -11140
93 111 -11390
94 111 -11540
95 111 -10890
96 111 -10320
97 111 -9970
98 111 -9350
99 111 -9150
100 111 -8920
101 111 -8880
102 111 -8710
103 111 -8530
104 111 -8740
105 111 -8610
106 111 -8660
107 111 -8700
108 111 -8850
109 111 -9410
110 111 -9360
111 111 -9670
112 111 -10480
113 111 -10990
18 110 -14600
19 110 -14770
20 110 -14760
21 110 -14870
22 110 -14790
23 110 -14860
24 110 -14670
25 110 -14670
26 110 -14820
27 110 -14840
28 110 -14870
29 110 -14800
30 110 -15010
31 110 -15070
32 110 -14890
33 110 -14890
34 110 -14750
35 110 -15130
36 110 -14840
37 110 -15280
38 110 -15720
39 110 -16270
40 110 -16260
41 110 -15800
42 110 -15000
43 110 -15000
44 110 -15470
45 110 -15880
46 110 -15840
47 110 -15840
48 110 -16059
49 110 -16090
50 110 -16309
51 110 -15680
52 110 -15300
53 110 -15070
54 110 -15290
55 110 -16670
56 110 -14740
57 110 -14210
58 110 -14190
59 110 -14820
60 110 -14660
61 110 -14430
62 110 -14810
63 110 -16160
64 110 -17310
65 110 -14680
66 110 -14710
67 110 -16590
68 110 -15170
69 110 -14500
70 110 -14040
71 110 -14580
72 110 -16079
73 110 -16070
74 110 -15240
75 110 -15120
76 110 -13820
77 110 -13040
78 110 -12200
79 110 -11890
80 110 -11890
81 110 -11450
82 110 -11170
83 110 -11290
84 110 -11490
85 110 -11700
86 110 -12090
87 110 -12020
88 110 -11980
89 110 -12370
90 110 -11840
91 110 -11820
92 110 -11590
93 110 -11590
94 110 -10900
95 110 -10610
96 110 -10310
97 110 -9660
98 110 -9180
99 110 -9130
100 110 -9090
101 110 -8950
102 110 -8660
103 110 -8730
104 110 -8720
105 110 -8610
106 110 -8560
107 110 -8610
108 110 -8940
109 110 -9500
110 110 -9700
111 110 -9980
112 110 -10880
113 110 -11050
18 109 -14650
19 109 -14800
20 109 -14900
21 109 -14850
22 109 -14840
23 109 -14830
24 109 -14810
25 109 -14810
26 109 -14710
27 109 -14710
28 109 -14870
29 109 -14800
30 109 -14970
31 109 -15020
32 109 -14920
33 109 -14920
34 109 -14960
35 109 -15100
36 109 -15420
37 109 -15600
38 109 -15780
39 109 -16440
40 109 -16700
41 109 -15120
42 109 -15000
43 109 -14890
44 109 -15750
45 109 -15930
46 109 -16070
47 109 -16020
48 109 -16079
49 109 -15960
50 109 -16070
51 109 -15800
52 109 -15260
53 109 -15410
54 109 -15530
55 109 -16040
56 109 -14840
57 109 -14210
58 109 -14210
59 109 -14520
60 109 -14240
61 109 -14490
62 109 -14630
63 109 -16890
64 109 -17020
65 109 -16140
66 109 -14440
67 109 -15420
68 109 -15210
69 109 -15290
70 109 -13950
71 109 -13950
72 109 -15710
73 109 -15330
74 109 -14630
75 109 -13950
76 109 -13310
77 109 -12510
78 109 -12280
79 109 -11830
80 109 -11920
81 109 -11530
82 109 -11550
83 109 -12120
84 109 -11810
85 109 -11770
86 109 -12050
87 109 -11930
88 109 -11660
89 109 -12350
90 109 -12270
91 109 -12030
92 109 -12160
93 109 -11280
94 109 -10450
95 109 -10210
96 109 -9830
97 109 -9640
98 109 -9180
99 109 -9090
100 109 -8900
101 109 -8870
102 109 -8930
103 109 -8610
104 109 -8660
105 109 -8650
106 109 -8720
107 109 -8800
108 109 -9170
109 109 -9500
110 109 -9800
111 109 -10050
112 109 -10050
113 109 -11010
18 108 -14690
19 108 -14800
20 108 -14830
21 108 -14940
22 108 -14790
23 108 -14810
24 108 -14850
25 108 -13870
26 108 -14650
27 108 -14650
28 108 -14890
29 108 -14930
30 108 -14910
31 108 -15050
32 108 -15060
33 108 -15060
34 108 -15040
35 108 -15100
36 108 -15460
37 108 -15850
38 108 -15940
39 108 -16260
40 108 -15350
41 108 -14850
42 108 -15270
43 108 -15270
44 108 -15650
45 108 -15800
46 108 -16010
47 108 -16030
48 108 -16079
49 108 -15910
50 108 -15920
51 108 -15470
52 108 -15360
53 108 -15550
54 108 -15510
55 108 -16280
56 108 -15560
57 108 -15620
58 108 -14890
59 108 -14020
60 108 -14220
61 108 -14820
62 108 -15410
63 108 -16890
64 108 -17130
65 108 -16980
66 108 -14210
67 108 -14290
68 108 -16730
69 108 -15730
70 108 -14070
71 108 -14070
72 108 -15720
73 108 -15340
74 108 -14380
75 108 -13530
76 108 -12860
77 108 -12610
78 108 -11750
79 108 -11540
80 108 -11510
81 108 -11620
82 108 -12270
83 108 -11970
84 108 -11680
85 108 -12180
86 108 -12240
87 108 -11560
88 108 -11730
89 108 -12000
90 108 -11650
91 108 -12170
92 108 -11800
93 108 -10870
94 108 -10650
95 108 -9850
96 108 -9770
97 108 -9660
98 108 -9090
99 108 -9090
100 108 -8900
101 108 -8890
102 108 -8930
103 108 -8610
104 108 -8680
105 108 -8790
106 108 -8940
107 108 -8940
108 108 -9170
109 108 -9700
110 108 -10180
111 108 -9660
112 108 -10050
113 108 -10480
18 107 -14600
19 107 -14850
20 107 -14830
21 107 -14640
22 107 -14820
23 107 -14660
24 107 -14820
25 107 -14650
26 107 -14650
27 107 -14650
28 107 -14570
29 107 -14850
30 107 -15020
31 107 -15180
32 107 -15180
33 107 -15130
34 107 -15130
35 107 -15320
36 107 -15550
37 107 -16050
38 107 -16450
39 107 -16010
40 107 -15670
41 107 -15100
42 107 -14880
43 107 -15260
44 107 -15590
45 107 -15560
46 107 -15860
47 107 -16030
48 107 -15870
49 107 -15340
50 107 -15650
51 107 -15650
52 107 -16079
53 107 -16059
54 107 -16260
55 107 -16630
56 107 -16329
57 107 -15740
58 107 -15120
59 107 -14620
60 107 -14620
61 107 -14930
62 107 -15340
63 107 -17040
64 107 -17380
65 107 -17050
66 107 -14940
67 107 -15040
68 107 -16280
69 107 -16059
70 107 -15440
71 107 -14550
72 107 -14140
73 107 -14140
74 107 -13410
75 107 -13110
76 107 -12870
77 107 -11600
78 107 -11600
79 107 -11200
80 107 -11200
81 107 -12430
82 107 -12250
83 107 -11840
84 107 -11700
85 107 -11980
86 107 -12130
87 107 -11900
88 107 -11920
89 107 -11950
90 107 -11640
91 107 -11660
92 107 -11270
93 107 -10580
94 107 -10100
95 107 -9620
96 107 -9530
97 107 -8800
98 107 -9250
99 107 -9330
100 107 -9180
101 107 -8890
102 107 -9040
103 107 -8970
104 107 -8890
105 107 -8950
106 107 -9080
107 107 -9370
108 107 -9650
109 107 -9780
110 107 -10490
111 107 -9660
112 107 -9870
113 107 -11000
18 106 -14600
19 106 -14880
20 106 -14780
21 106 -14750
22 106 -14740
23 106 -14620
24 106 -14620
25 106 -14670
26 106 -14750
27 106 -14820
28 106 -14570
29 106 -14850
30 106 -15100
31 106 -14760
32 106 -15030
33 106 -15070
34 106 -15070
35 106 -15090
36 106 -15130
37 106 -16190
38 106 -16750
39 106 -16190
40 106 -15050
41 106 -15050
42 106 -14880
43 106 -15390
44 106 -15190
45 106 -15420
46 106 -15530
47 106 -15520
48 106 -15230
49 106 -15270
50 106 -15740
51 106 -16070
52 106 -16100
53 106 -16260
54 106 -16680
55 106 -16550
56 106 -16550
57 106 -15860
58 106 -15860
59 106 -14620
60 106 -14620
61 106 -14810
62 106 -14860
63 106 -15780
64 106 -17200
65 106 -17200
66 106 -16830
67 106 -15840
68 106 -15220
69 106 -15220
70 106 -15440
71 106 -13430
72 106 -13500
73 106 -12670
74 106 -11990
75 106 -12280
76 106 -12260
77 106 -8660
78 106 -8660
79 106 -12030
80 106 -12090
81 106 -12700
82 106 -11270
83 106 -11000
84 106 -11500
85 106 -11910
86 106 -12120
87 106 -12260
88 106 -11960
89 106 -12000
90 106 -11530
91 106 -11260
92 106 -10870
93 106 -10340
94 106 -9970
95 106 -9690
96 106 -9440
97 106 -9120
98 106 -9230
99 106 -9160
100 106 -9270
101 106 -9020
102 106 -9130
103 106 -9020
104 106 -8970
105 106 -8900
106 106 -8960
107 106 -9420
108 106 -9790
109 106 -10180
110 106 -10130
111 106 -10030
112 106 -9990
113 106 -10220
18 105 -14800
19 105 -14910
20 105 -14770
21 105 -14770
22 105 -14750
23 105 -14730
24 105 -14760
25 105 -14630
26 105 -14690
27 105 -14760
28 105 -14820
29 105 -14890
30 105 -14780
31 105 -14760
32 105 -15370
33 105 -15500
34 105 -15510
35 105 -15310
36 105 -15360
37 105 -16410
38 105 -16850
39 105 -16930
40 105 -15000
41 105 -15000
42 105 -15110
43 105 -14580
44 105 -14660
45 105 -14480
46 105 -15100
47 105 -16050
48 105 -16070
49 105 -16030
50 105 -15740
51 105 -16059
52 105 -16079
53 105 -16280
54 105 -16530
55 105 -16530
56 105 -16290
57 105 -15960
58 105 -15880
59 105 -15650
60 105 -14990
61 105 -15680
62 105 -14930
63 105 -14710
64 105 -17160
65 105 -16970
66 105 -16079
67 105 -15840
68 105 -15220
69 105 -15180
70 105 -13670
71 105 -12490
72 105 -12860
73 105 -12930
74 105 -9410
75 105 -9770
76 105 -11600
77 105 -8340
78 105 -8360
79 105 -11870
80 105 -12730
81 105 -12440
82 105 -10800
83 105 -10800
84 105 -11420
85 105 -12130
86 105 -12220
87 105 -12140
88 105 -11940
89 105 -12000
90 105 -11460
91 105 -10430
92 105 -10280
93 105 -9770
94 105 -9510
95 105 -9510
96 105 -9130
97 105 -9130
98 105 -9230
99 105 -9270
100 105 -9190
101 105 -9200
102 105 -9050
103 105 -8970
104 105 -9170
105 105 -9260
106 105 -9090
107 105 -9460
108 105 -9920
109 105 -9800
110 105 -9800
111 105 -9970
112 105 -9800
113 105 -9800
18 104 -14780
19 104 -14850
20 104 -14770
21 104 -14770
22 104 -14750
23 104 -14790
24 104 -14750
25 104 -14630
26 104 -14770
27 104 -14830
28 104 -14960
29 104 -14890
30 104 -14850
31 104 -14850
32 104 -15450
33 104 -15570
34 104 -15470
35 104 -15190
36 104 -15580
37 104 -16370
38 104 -16940
39 104 -16640
40 104 -14790
41 104 -14630
42 104 -14630
43 104 -14760
44 104 -14590
45 104 -14740
46 104 -14700
47 104 -16090
48 104 -16010
49 104 -15900
50 104 -15850
51 104 -15890
52 104 -16079
53 104 -16320
54 104 -16400
55 104 -16430
56 104 -16260
57 104 -16190
58 104 -16040
59 104 -16170
60 104 -14990
61 104 -15820
62 104 -15300
63 104 -14710
64 104 -15790
65 104 -15310
66 104 -14960
67 104 -14680
68 104 -14680
69 104 -14330
70 104 -13680
71 104 -12940
72 104 -13250
73 104 -13010
74 104 -9350
75 104 -9770
76 104 -11920
77 104 -12340
78 104 -11330
79 104 -11330
80 104 -11980
81 104 -12080
82 104 -10940
83 104 -10940
84 104 -11440
85 104 -11970
86 104 -12220
87 104 -11620
88 104 -11580
89 104 -11520
90 104 -10940
91 104 -10290
92 104 -10060
93 104 -9900
94 104 -9390
95 104 -9340
96 104 -9130
97 104 -9130
98 104 -9140
99 104 -9270
100 104 -9010
101 104 -9140
102 104 -9060
103 104 -9070
104 104 -9170
105 104 -9280
106 104 -9200
107 104 -9200
108 104 -9920
109 104 -9640
110 104 -9800
111 104 -10000
112 104 -9450
113 104 -9450
18 103 -14990
19 103 -14810
20 103 -14770
21 103 -14760
22 103 -14690
23 103 -14650
24 103 -14760
25 103 -14850
26 103 -15010
27 103 -14800
28 103 -15040
29 103 -15020
30 103 -15070
31 103 -15540
32 103 -15620
33 103 -15550
34 103 -15570
35 103 -15240
36 103 -15960
37 103 -16520
38 103 -16920
39 103 -16250
40 103 -15530
41 103 -14960
42 103 -14980
43 103 -15210
44 103 -15210
45 103 -14820
46 103 -14700
47 103 -15880
48 103 -16200
49 103 -15940
50 103 -15970
51 103 -16040
52 103 -16110
53 103 -16059
54 103 -16410
55 103 -16370
56 103 -16260
57 103 -16239
58 103 -16490
59 103 -16480
60 103 -16379
61 103 -16149
62 103 -16250
63 103 -16250
64 103 -16440
65 103 -14680
66 103 -14900
67 103 -14680
68 103 -14680
69 103 -14380
70 103 -13970
71 103 -13880
72 103 -14000
73 103 -13170
74 103 -12980
75 103 -12780
76 103 -12760
77 103 -13620
78 103 -12010
79 103 -12010
80 103 -11670
81 103 -11170
82 103 -11230
83 103 -11200
84 103 -11400
85 103 -12120
86 103 -12010
87 103 -11280
88 103 -11200
89 103 -10940
90 103 -10700
91 103 -10330
92 103 -9930
93 103 -9670
94 103 -9290
95 103 -9180
96 103 -8930
97 103 -8930
98 103 -9120
99 103 -9120
100 103 -9040
101 103 -9090
102 103 -9190
103 103 -9120
104 103 -9070
105 103 -9360
106 103 -9220
107 103 -9280
108 103 -9940
109 103 -9860
110 103 -10390
111 103 -9720
112 103 -9570
113 103 -9680
18 102 -14910
19 102 -14840
20 102 -14800
21 102 -14670
22 102 -14690
23 102 -14650
24 102 -14740
25 102 -14760
26 102 -14760
27 102 -14800
28 102 -15040
29 102 -15180
30 102 -15600
31 102 -15540
32 102 -15470
33 102 -15440
34 102 -15480
35 102 -15530
36 102 -16129
37 102 -16200
38 102 -16950
39 102 -16170
40 102 -15690
41 102 -15260
42 102 -15120
43 102 -15290
44 102 -15160
45 102 -14950
46 102 -15050
47 102 -15920
48 102 -16120
49 102 -15870
50 102 -15800
51 102 -16070
52 102 -16110
53 102 -16160
54 102 -16160
55 102 -16290
56 102 -16329
57 102 -16420
58 102 -16520
59 102 -16620
60 102 -16550
61 102 -14980
62 102 -14980
63 102 -16450
64 102 -16560
65 102 -15880
66 102 -15720
67 102 -15880
68 102 -14340
69 102 -14000
70 102 -13510
71 102 -13700
72 102 -13810
73 102 -14160
74 102 -12980
75 102 -12940
76 102 -12560
77 102 -12510
78 102 -12060
79 102 -11680
80 102 -11140
81 102 -10990
82 102 -11110
83 102 -11510
84 102 -11600
85 102 -12080
86 102 -11470
87 102 -10970
88 102 -10630
89 102 -10620
90 102 -10190
91 102 -10030
92 102 -9540
93 102 -9210
94 102 -9210
95 102 -9240
96 102 -8860
97 102 -9040
98 102 -9040
99 102 -9100
100 102 -9180
101 102 -9170
102 102 -9080
103 102 -9080
104 102 -9320
105 102 -9310
106 102 -9190
107 102 -9370
108 102 -9700
109 102 -9700
110 102 -10240
111 102 -9700
112 102 -9360
113 102 -9620
18 101 -14720
19 101 -14770
20 101 -14780
21 101 -14370
22 101 -14670
23 101 -14680
24 101 -14840
25 101 -14740
26 101 -14800
27 101 -15180
28 101 -15220
29 101 -15260
30 101 -15470
31 101 -15630
32 101 -15560
33 101 -15620
34 101 -15430
35 101 -15520
36 101 -16070
37 101 -16149
38 101 -16700
39 101 -16110
40 101 -15730
41 101 -15040
42 101 -15160
43 101 -15400
44 101 -14910
45 101 -14910
46 101 -14890
47 101 -15920
48 101 -15910
49 101 -15870
50 101 -16000
51 101 -15980
52 101 -16000
53 101 -16000
54 101 -16250
55 101 -16270
56 101 -16300
57 101 -16420
58 101 -12680
59 101 -12680
60 101 -16550
61 101 -15230
62 101 -15000
63 101 -15670
64 101 -16090
65 101 -15630
66 101 -14710
67 101 -14710
68 101 -14340
69 101 -13890
70 101 -13580
71 101 -13580
72 101 -13780
73 101 -13760
74 101 -13850
75 101 -13500
76 101 -12560
77 101 -12270
78 101 -11770
79 101 -11250
80 101 -10790
81 101 -10790
82 101 -11010
83 101 -11270
84 101 -11410
85 101 -11560
86 101 -11170
87 101 -11180
88 101 -10620
89 101 -10210
90 101 -10210
91 101 -9610
92 101 -9470
93 101 -8930
94 101 -9210
95 101 -9170
96 101 -9040
97 101 -9040
